employee_id,full_name,gender,age,education,city,department,job_title,job_level,employment_type,hire_date,exit_date,tenure_years,annual_salary_inr,performance_score,satisfaction_score,training_hours,promotions,manager_id,attrition,exit_reason
EMP1764,Bina Kumar,Female,23,Diploma,Delhi,Engineering,Junior Engineering Specialist,Junior,Contract,2019-05-15,2023-04-06,5.64,514329,3.1,1.9,63,2,EMP1059,Yes,Relocation
EMP1765,Ira Lad,Male,50,Master's,Hyderabad,Operations,Mid Operations Specialist,Mid,Full-time,2016-10-10,,8.23,755221,3.7,5.0,26,1,EMP1046,No,
EMP1766,Hemang Kaur,Male,47,Master's,Delhi,Marketing,Senior Marketing Specialist,Senior,Contract,2021-04-25,,3.69,1103488,2.5,3.6,12,2,EMP1083,No,
EMP1767,Ekapad Mutti,Female,46,Master's,Delhi,Sales,Mid Sales Specialist,Mid,Full-time,2020-04-16,,4.71,1119776,4.5,3.5,45,1,EMP1075,No,
EMP1768,Azad Saran,Female,37,Diploma,Hyderabad,Operations,Mid Operations Specialist,Mid,Full-time,2021-12-04,2023-01-23,3.08,733905,3.8,3.2,33,3,EMP1094,Yes,Better compensation
EMP1769,Edhitha Chaudhari,Non-binary,51,Bachelor's,Pune,Engineering,Lead Engineering Specialist,Lead,Full-time,2016-03-07,,8.82,1670241,3.3,4.5,8,1,EMP1010,No,
EMP1770,Rajata Subramaniam,Female,34,Bachelor's,Chennai,Legal,Mid Legal Specialist,Mid,Full-time,2019-03-14,,5.81,934781,4.3,5.0,29,0,EMP1063,No,
EMP1771,Wakeeta Dhillon,Male,40,Bachelor's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2018-03-17,2024-05-18,6.8,579610,3.9,3.0,8,1,EMP1001,Yes,Manager issues
EMP1772,Wriddhish Hora,Female,45,Master's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2019-07-30,,5.43,823812,3.1,3.9,30,1,EMP1061,No,
EMP1773,Widisha Chauhan,Female,49,Bachelor's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2018-12-31,,6.01,1048805,3.2,3.8,70,0,EMP1016,No,
EMP1774,Warjas Nath,Female,51,PhD,Hyderabad,Operations,Mid Operations Specialist,Mid,Full-time,2015-07-30,,9.43,914778,4.5,2.7,12,2,EMP1021,No,
EMP1775,Amol Hora,Female,38,Bachelor's,Pune,Operations,Manager Operations Specialist,Manager,Full-time,2015-11-03,,9.17,1718200,4.3,4.8,18,1,EMP1034,No,
EMP1776,Ishita Chaudhuri,Female,23,Bachelor's,Pune,Engineering,Senior Engineering Specialist,Senior,Part-time,2015-05-13,,9.64,1802820,3.3,1.7,46,2,EMP1085,No,
EMP1777,Jagat Jaggi,Female,41,Master's,Kolkata,Legal,Manager Legal Specialist,Manager,Part-time,2015-09-13,,9.31,2326422,2.9,4.8,48,3,EMP1054,No,
EMP1778,Anay Lal,Male,45,Bachelor's,Bengaluru,Marketing,Senior Marketing Specialist,Senior,Full-time,2021-11-13,,3.13,818752,3.4,2.7,32,1,EMP1056,No,
EMP1779,Vasudha Karpe,Female,43,Master's,Bengaluru,Sales,Mid Sales Specialist,Mid,Full-time,2023-10-07,2024-04-14,1.24,622890,3.0,3.3,10,0,EMP1049,Yes,Limited growth
EMP1780,Hredhaan Oza,Male,41,High School,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2019-10-27,,5.18,2094222,3.2,3.3,47,0,EMP1008,No,
EMP1781,Jeremiah Mishra,Female,47,Master's,Pune,HR,Junior HR Specialist,Junior,Full-time,2016-01-12,,8.98,447418,3.1,2.8,5,2,EMP1032,No,
EMP1782,Ishaan Soni,Male,33,Master's,Mumbai,Sales,Lead Sales Specialist,Lead,Contract,2015-11-10,,9.15,707063,4.7,3.3,20,1,EMP1062,No,
EMP1783,Waida Prasad,Male,44,Master's,Delhi,Finance,Senior Finance Specialist,Senior,Contract,2022-05-13,,2.64,809738,4.4,5.0,32,0,EMP1039,No,
EMP1784,Yashoda Yohannan,Female,30,Bachelor's,Pune,Sales,Manager Sales Specialist,Manager,Full-time,2023-10-01,,1.25,1774004,4.2,3.2,10,0,EMP1053,No,
EMP1785,Triya Dhillon,Male,38,Bachelor's,Chennai,Engineering,Senior Engineering Specialist,Senior,Full-time,2021-12-22,,3.03,2137085,3.7,3.6,19,0,EMP1019,No,
EMP1786,Kalpit Balasubramanian,Female,22,Master's,Bengaluru,HR,Junior HR Specialist,Junior,Full-time,2017-08-20,,7.37,529886,2.7,3.9,79,0,EMP1011,No,
EMP1787,Qushi Wali,Male,23,Bachelor's,Hyderabad,Legal,Junior Legal Specialist,Junior,Full-time,2021-11-02,,3.16,1122577,2.5,4.7,59,0,EMP1085,No,
EMP1788,Yuvraj Batra,Female,32,Diploma,Delhi,Engineering,Mid Engineering Specialist,Mid,Part-time,2021-01-27,,3.93,1554391,3.0,3.8,79,0,EMP1004,No,
EMP1789,Hamsini Dubey,Female,46,Bachelor's,Bengaluru,Operations,Mid Operations Specialist,Mid,Full-time,2021-12-20,,3.03,896251,3.6,3.4,40,2,EMP1069,No,
EMP1790,Aarush Srinivasan,Female,36,Master's,Mumbai,Sales,Mid Sales Specialist,Mid,Full-time,2021-06-03,,3.58,1102180,3.9,3.2,5,0,EMP1088,No,
EMP1791,Hemangini Reddy,Female,23,Master's,Delhi,Marketing,Manager Marketing Specialist,Manager,Full-time,2015-12-17,,9.05,1446172,4.1,2.4,36,1,EMP1099,No,
EMP1792,Forum Palla,Male,27,Bachelor's,Bengaluru,Sales,Senior Sales Specialist,Senior,Full-time,2016-05-24,,8.61,1017076,3.5,5.0,63,0,EMP1046,No,
EMP1793,Vansha Chaudhari,Male,50,Master's,Delhi,HR,Mid HR Specialist,Mid,Contract,2021-03-29,,3.76,504813,2.6,3.0,60,0,EMP1099,No,
EMP1794,George Iyer,Male,49,Master's,Bengaluru,HR,Lead HR Specialist,Lead,Full-time,2017-11-29,,7.09,1282150,3.8,3.8,8,0,EMP1065,No,
EMP1795,Triya Manda,Male,44,High School,Delhi,Engineering,Lead Engineering Specialist,Lead,Full-time,2021-07-03,,3.5,1860609,3.7,4.0,49,0,EMP1006,No,
EMP1796,Madhav Modi,Male,29,Bachelor's,Pune,Finance,Senior Finance Specialist,Senior,Full-time,2018-12-03,,6.08,850317,3.9,4.6,57,0,EMP1055,No,
EMP1797,Daksha Bhandari,Male,35,Diploma,Delhi,Sales,Manager Sales Specialist,Manager,Full-time,2016-08-09,,8.4,826891,3.7,3.4,41,1,EMP1021,No,
EMP1798,Devansh Modi,Male,46,Master's,Kolkata,Marketing,Mid Marketing Specialist,Mid,Full-time,2018-04-06,2020-11-17,6.74,711501,3.9,2.7,48,2,EMP1049,Yes,Manager issues
EMP1799,Harrison Kara,Male,24,Diploma,Mumbai,Sales,Lead Sales Specialist,Lead,Full-time,2015-05-14,,9.64,889379,2.6,4.6,77,1,EMP1094,No,
EMP1800,Patrick Om,Male,37,Master's,Pune,HR,Mid HR Specialist,Mid,Full-time,2023-03-22,,1.78,495791,3.3,1.6,38,0,EMP1074,No,
EMP1801,Dominic Bhandari,Male,36,Bachelor's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2017-09-26,,7.27,1317911,4.1,3.1,60,1,EMP1053,No,
EMP1802,Sara Jani,Male,29,Bachelor's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Full-time,2018-12-12,,6.06,1611284,3.3,3.9,20,2,EMP1032,No,
EMP1803,Ishani Narasimhan,Male,25,Bachelor's,Hyderabad,Operations,Lead Operations Specialist,Lead,Full-time,2019-07-28,,5.43,803893,3.6,4.2,22,1,EMP1081,No,
EMP1804,Champak Kadakia,Female,44,Diploma,Chennai,Legal,Manager Legal Specialist,Manager,Full-time,2017-03-22,2018-10-27,7.78,2278690,3.1,2.6,8,1,EMP1004,Yes,Limited growth
EMP1805,Sneha Dutta,Male,35,Bachelor's,Hyderabad,Sales,Senior Sales Specialist,Senior,Full-time,2015-10-27,,9.19,767730,4.0,4.2,34,1,EMP1016,No,
EMP1806,Anya Tank,Female,42,Bachelor's,Kolkata,Engineering,Mid Engineering Specialist,Mid,Full-time,2018-10-10,2022-12-31,6.23,1017527,2.7,2.3,65,1,EMP1094,Yes,Personal reasons
EMP1807,Leela Goswami,Female,33,Master's,Hyderabad,Operations,Junior Operations Specialist,Junior,Full-time,2023-08-04,,1.41,586616,4.0,3.9,60,0,EMP1093,No,
EMP1808,Jagrati Bedi,Male,38,Diploma,Pune,Sales,Senior Sales Specialist,Senior,Full-time,2023-09-02,,1.33,678688,4.9,3.4,58,0,EMP1050,No,
EMP1809,Gaurav Sahota,Female,45,Bachelor's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2016-12-31,,8.01,481583,3.1,3.6,44,0,EMP1037,No,
EMP1810,Aahana Jain,Male,52,Diploma,Pune,Operations,Junior Operations Specialist,Junior,Part-time,2018-03-25,,6.78,465756,3.2,4.3,33,1,EMP1019,No,
EMP1811,Charan Kata,Female,47,Bachelor's,Hyderabad,Sales,Junior Sales Specialist,Junior,Part-time,2021-03-11,2021-08-29,3.81,723474,2.1,1.8,7,0,EMP1037,Yes,Personal reasons
EMP1812,Kamala Dash,Female,31,Diploma,Chennai,Sales,Manager Sales Specialist,Manager,Full-time,2021-05-28,,3.6,1689960,4.2,5.0,19,0,EMP1056,No,
EMP1813,Siya Bhasin,Male,33,PhD,Chennai,Engineering,Mid Engineering Specialist,Mid,Part-time,2015-12-22,,9.03,1084254,3.3,3.4,13,0,EMP1065,No,
EMP1814,Upkaar Dugar,Female,35,Bachelor's,Chennai,Operations,Mid Operations Specialist,Mid,Part-time,2020-02-01,2024-03-09,4.92,949341,3.5,2.0,44,0,EMP1072,Yes,Limited growth
EMP1815,Suhani Peri,Male,40,Bachelor's,Mumbai,Operations,Senior Operations Specialist,Senior,Full-time,2022-01-08,,2.98,591320,3.6,4.5,37,0,EMP1063,No,
EMP1816,Vedant Yogi,Female,52,Master's,Chennai,Engineering,Lead Engineering Specialist,Lead,Part-time,2023-03-24,,1.78,2498970,3.8,3.8,4,0,EMP1063,No,
EMP1817,Saksham Sabharwal,Male,34,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Full-time,2017-05-04,,7.67,1635303,4.2,1.2,65,0,EMP1024,No,
EMP1818,Rohan Tandon,Female,41,Bachelor's,Hyderabad,Engineering,Manager Engineering Specialist,Manager,Full-time,2017-08-07,,7.41,2442075,3.9,3.0,32,0,EMP1097,No,
EMP1819,Niharika Pall,Male,36,Diploma,Chennai,Finance,Lead Finance Specialist,Lead,Full-time,2019-09-15,,5.3,1547351,1.9,4.1,54,1,EMP1100,No,
EMP1820,Indira Khanna,Male,38,Bachelor's,Kolkata,Finance,Manager Finance Specialist,Manager,Part-time,2020-06-26,,4.52,2175485,4.5,3.5,11,1,EMP1042,No,
EMP1821,Aarini Suri,Male,51,Bachelor's,Hyderabad,Finance,Mid Finance Specialist,Mid,Part-time,2018-07-24,,6.44,1008801,4.2,5.0,47,1,EMP1006,No,
EMP1822,Tanay Kata,Male,52,Master's,Delhi,Sales,Mid Sales Specialist,Mid,Full-time,2019-08-06,2020-12-30,5.41,691950,4.5,3.5,73,0,EMP1093,Yes,Manager issues
EMP1823,Pranit Dua,Male,46,Master's,Chennai,Operations,Junior Operations Specialist,Junior,Full-time,2019-04-03,,5.75,350879,3.5,2.2,30,0,EMP1026,No,
EMP1824,Yashasvi Dhawan,Female,51,Bachelor's,Hyderabad,HR,Director HR Specialist,Director,Full-time,2021-01-03,,3.99,1562558,3.2,2.8,35,2,EMP1005,No,
EMP1825,Mekhala Manne,Male,27,Bachelor's,Bengaluru,Legal,Lead Legal Specialist,Lead,Full-time,2023-06-20,,1.53,2629327,5.0,3.4,35,0,EMP1096,No,
EMP1826,Rachita Bajwa,Male,38,Master's,Kolkata,Sales,Junior Sales Specialist,Junior,Part-time,2023-10-17,2024-06-01,1.21,610743,3.5,2.8,6,0,EMP1070,Yes,Manager issues
EMP1827,Aditya Narasimhan,Male,41,PhD,Kolkata,Engineering,Senior Engineering Specialist,Senior,Full-time,2016-09-13,,8.3,1225733,4.8,3.0,69,1,EMP1039,No,
EMP1828,Ekantika Joshi,Male,31,Bachelor's,Mumbai,Sales,Mid Sales Specialist,Mid,Contract,2017-04-10,,7.73,528377,3.6,2.9,75,0,EMP1037,No,
EMP1829,Harish Mukherjee,Female,46,Master's,Bengaluru,Operations,Manager Operations Specialist,Manager,Full-time,2020-12-24,2024-01-05,4.02,1556386,2.3,2.8,77,3,EMP1051,Yes,Work-life balance
EMP1830,Ranveer Sane,Male,26,PhD,Bengaluru,HR,Lead HR Specialist,Lead,Full-time,2020-01-06,,4.99,886707,3.1,3.0,25,0,EMP1063,No,
EMP1831,Bhavani Narain,Female,48,Master's,Mumbai,HR,Senior HR Specialist,Senior,Full-time,2015-12-10,,9.07,604393,2.3,3.5,67,0,EMP1040,No,
EMP1832,Imaran Sarin,Male,22,Bachelor's,Mumbai,Sales,Senior Sales Specialist,Senior,Part-time,2016-09-08,,8.32,612099,2.2,4.3,66,0,EMP1041,No,
EMP1833,Sneha Deol,Female,45,High School,Bengaluru,Operations,Manager Operations Specialist,Manager,Contract,2017-08-23,,7.36,1281470,3.5,2.3,58,1,EMP1049,No,
EMP1834,Aadhya Grover,Non-binary,23,Diploma,Hyderabad,Sales,Junior Sales Specialist,Junior,Full-time,2015-02-25,2017-08-11,9.85,435706,3.2,3.1,71,0,EMP1096,Yes,Limited growth
EMP1835,Pooja Walia,Non-binary,45,Diploma,Chennai,Finance,Manager Finance Specialist,Manager,Full-time,2019-09-09,,5.32,1653863,4.5,1.9,45,1,EMP1048,No,
EMP1836,Aadi Mitter,Female,52,Master's,Pune,Sales,Senior Sales Specialist,Senior,Full-time,2016-11-10,,8.15,745266,3.5,3.5,64,0,EMP1043,No,
EMP1837,Deepa Sama,Male,32,Bachelor's,Mumbai,Operations,Manager Operations Specialist,Manager,Full-time,2023-01-28,,1.93,876357,3.9,3.8,4,0,EMP1025,No,
EMP1838,Balveer Bawa,Male,42,Master's,Mumbai,Engineering,Junior Engineering Specialist,Junior,Full-time,2016-01-20,2021-07-21,8.95,1123909,2.8,2.1,5,2,EMP1036,Yes,Work-life balance
EMP1839,Aarnav Dar,Female,51,Bachelor's,Pune,Sales,Mid Sales Specialist,Mid,Full-time,2019-10-12,,5.22,1111606,4.3,3.6,29,0,EMP1020,No,
EMP1840,Isaiah Bhatia,Male,38,Master's,Kolkata,Legal,Junior Legal Specialist,Junior,Full-time,2017-06-05,,7.58,908549,4.9,3.5,77,1,EMP1076,No,
EMP1841,Wridesh Trivedi,Male,47,Bachelor's,Mumbai,Sales,Senior Sales Specialist,Senior,Full-time,2023-04-08,,1.73,1472551,2.8,2.2,22,0,EMP1061,No,
EMP1842,Waida Pathak,Male,37,Bachelor's,Pune,Operations,Manager Operations Specialist,Manager,Part-time,2018-08-17,2024-08-10,6.38,896611,2.0,3.0,34,1,EMP1049,Yes,Manager issues
EMP1843,Lucky Kohli,Male,24,Diploma,Kolkata,Operations,Lead Operations Specialist,Lead,Full-time,2022-12-02,,2.08,1278114,3.8,2.2,25,2,EMP1036,No,
EMP1844,Abhimanyu Bali,Male,25,Master's,Hyderabad,HR,Senior HR Specialist,Senior,Full-time,2019-11-26,,5.1,891485,4.1,3.2,26,0,EMP1047,No,
EMP1845,Anmol Bhavsar,Female,50,High School,Mumbai,HR,Lead HR Specialist,Lead,Full-time,2023-08-23,,1.36,1092227,3.5,5.0,26,2,EMP1002,No,
EMP1846,Keya Bhatti,Male,51,Bachelor's,Delhi,HR,Junior HR Specialist,Junior,Full-time,2019-01-18,,5.96,444177,4.1,3.4,5,1,EMP1005,No,
EMP1847,Advika Grover,Female,30,Master's,Pune,Sales,Senior Sales Specialist,Senior,Part-time,2022-03-13,,2.81,1212411,2.7,1.7,64,3,EMP1081,No,
EMP1848,Dakshesh Nagarajan,Female,25,Bachelor's,Bengaluru,Sales,Mid Sales Specialist,Mid,Full-time,2016-12-12,,8.06,993756,2.8,3.4,23,1,EMP1023,No,
EMP1849,Mekhala Sahni,Male,42,Master's,Delhi,Finance,Manager Finance Specialist,Manager,Full-time,2016-06-23,,8.53,1216437,2.6,3.5,73,0,EMP1025,No,
EMP1850,Advay Borah,Female,50,Master's,Pune,Finance,Senior Finance Specialist,Senior,Part-time,2023-04-09,,1.73,775864,3.5,3.4,50,0,EMP1086,No,
EMP1851,Ranbir Murty,Female,26,Master's,Bengaluru,HR,Mid HR Specialist,Mid,Full-time,2022-06-27,,2.52,685211,2.9,3.8,9,0,EMP1026,No,
EMP1852,Noah Dey,Female,31,Bachelor's,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2019-08-04,,5.41,1418946,3.8,2.6,63,1,EMP1090,No,
EMP1853,Chaitanya Barman,Male,42,High School,Kolkata,Engineering,Junior Engineering Specialist,Junior,Full-time,2020-03-11,2024-07-12,4.81,571883,4.5,2.8,5,0,EMP1048,Yes,Better compensation
EMP1854,Pushti Handa,Female,49,Bachelor's,Kolkata,Operations,Mid Operations Specialist,Mid,Part-time,2023-02-14,,1.88,614162,4.0,3.8,43,0,EMP1091,No,
EMP1855,Hitesh Solanki,Female,30,Diploma,Mumbai,Marketing,Mid Marketing Specialist,Mid,Contract,2018-02-16,,6.88,655666,4.2,3.9,37,1,EMP1034,No,
EMP1856,Chandresh Goyal,Male,42,Master's,Mumbai,Legal,Junior Legal Specialist,Junior,Full-time,2018-12-25,,6.02,1060723,2.9,3.9,78,0,EMP1069,No,
EMP1857,Unni Bera,Female,28,Bachelor's,Pune,Finance,Senior Finance Specialist,Senior,Full-time,2022-11-16,,2.13,1329419,2.5,3.7,38,0,EMP1099,No,
EMP1858,Ekantika Ratti,Male,42,Bachelor's,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2017-06-12,,7.56,626797,3.4,3.4,45,0,EMP1049,No,
EMP1859,Riya Nagar,Female,22,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2015-05-19,,9.63,1860898,3.3,1.9,16,0,EMP1046,No,
EMP1860,Pranav Gara,Female,40,Master's,Hyderabad,Operations,Mid Operations Specialist,Mid,Part-time,2020-03-27,,4.77,604198,3.0,3.7,64,1,EMP1033,No,
EMP1861,Arunima Karan,Male,51,PhD,Kolkata,HR,Senior HR Specialist,Senior,Contract,2021-09-27,,3.26,747671,3.5,2.7,68,0,EMP1055,No,
EMP1862,Saksham Kapoor,Female,52,Master's,Pune,Sales,Lead Sales Specialist,Lead,Full-time,2021-06-23,2022-08-27,3.53,1329622,4.4,3.7,76,1,EMP1017,Yes,Relocation
EMP1863,Vaishnavi Golla,Female,47,Bachelor's,Hyderabad,Operations,Senior Operations Specialist,Senior,Full-time,2023-11-04,,1.16,620703,3.7,3.0,4,1,EMP1026,No,
EMP1864,Utkarsh Swaminathan,Male,24,Master's,Mumbai,Marketing,Manager Marketing Specialist,Manager,Full-time,2018-05-19,,6.62,1356191,4.8,2.5,51,0,EMP1021,No,
EMP1865,Abha Nigam,Female,48,Master's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Part-time,2020-04-12,,4.72,1587059,4.1,4.5,16,0,EMP1041,No,
EMP1866,Damyanti Pillai,Female,45,PhD,Pune,Finance,Lead Finance Specialist,Lead,Full-time,2016-06-30,,8.51,1612522,2.9,4.9,13,0,EMP1086,No,
EMP1867,Lajita Kara,Female,33,Bachelor's,Pune,Engineering,Senior Engineering Specialist,Senior,Part-time,2021-07-30,,3.42,928593,3.2,3.9,80,1,EMP1010,No,
EMP1868,Chandran Peri,Male,32,Bachelor's,Mumbai,Sales,Senior Sales Specialist,Senior,Full-time,2016-07-19,,8.46,1187468,3.6,3.5,40,0,EMP1087,No,
EMP1869,Tripti Parsa,Male,43,Master's,Bengaluru,Engineering,Lead Engineering Specialist,Lead,Full-time,2015-05-23,,9.62,2042679,4.0,4.3,14,0,EMP1094,No,
EMP1870,Anamika Varughese,Male,37,Master's,Chennai,Operations,Junior Operations Specialist,Junior,Full-time,2019-07-15,2022-08-16,5.47,256323,2.0,1.3,10,0,EMP1034,Yes,Limited growth
EMP1871,Yadavi Edwin,Female,49,Master's,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2016-04-19,,8.71,1108241,4.2,4.6,26,3,EMP1069,No,
EMP1872,Isha Basu,Female,40,Bachelor's,Pune,Finance,Lead Finance Specialist,Lead,Part-time,2022-07-26,,2.44,954112,2.5,3.2,62,0,EMP1060,No,
EMP1873,Chakradev Pandey,Male,32,Master's,Kolkata,Engineering,Mid Engineering Specialist,Mid,Part-time,2016-05-12,2023-04-30,8.64,1713082,2.5,2.5,73,0,EMP1038,Yes,Work-life balance
EMP1874,Triya Johal,Female,33,Master's,Pune,Engineering,Mid Engineering Specialist,Mid,Part-time,2015-03-13,,9.81,1579530,4.0,4.8,35,0,EMP1069,No,
EMP1875,Gautam Ramakrishnan,Male,36,Master's,Mumbai,HR,Junior HR Specialist,Junior,Contract,2023-02-24,,1.85,341939,4.5,3.1,71,1,EMP1006,No,
EMP1876,Banjeet Rama,Female,50,Bachelor's,Pune,Operations,Junior Operations Specialist,Junior,Contract,2019-03-07,,5.82,273324,3.2,2.1,14,0,EMP1082,No,
EMP1877,Dalbir Kari,Male,42,Master's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Part-time,2019-09-27,,5.27,1811245,2.8,4.5,59,2,EMP1025,No,
EMP1878,Pallavi Chowdhury,Male,47,Bachelor's,Pune,Marketing,Senior Marketing Specialist,Senior,Full-time,2018-05-26,,6.61,1493309,4.7,2.5,59,0,EMP1089,No,
EMP1879,Lucky Parmar,Female,43,Bachelor's,Bengaluru,Engineering,Lead Engineering Specialist,Lead,Full-time,2018-02-07,,6.9,2717882,2.9,3.6,6,1,EMP1085,No,
EMP1880,Ekanta Memon,Male,29,Bachelor's,Chennai,Sales,Junior Sales Specialist,Junior,Full-time,2017-12-29,,7.01,667400,3.6,2.9,12,1,EMP1094,No,
EMP1881,Darsh Dua,Male,51,Master's,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2020-03-01,,4.84,2112578,3.7,3.2,48,1,EMP1020,No,
EMP1882,Faris Tripathi,Female,30,Bachelor's,Chennai,Engineering,Mid Engineering Specialist,Mid,Part-time,2023-04-30,,1.67,1645354,3.4,4.1,14,1,EMP1072,No,
EMP1883,Sanya Sinha,Male,46,Bachelor's,Chennai,Engineering,Director Engineering Specialist,Director,Full-time,2015-12-07,,9.07,2859786,3.4,3.2,23,1,EMP1022,No,
EMP1884,Damyanti Atwal,Female,31,Master's,Hyderabad,Finance,Senior Finance Specialist,Senior,Contract,2021-05-02,,3.67,1345087,3.3,3.5,52,2,EMP1017,No,
EMP1885,Bina Menon,Male,31,Bachelor's,Mumbai,Marketing,Mid Marketing Specialist,Mid,Part-time,2016-05-20,,8.62,589144,3.1,3.4,55,1,EMP1046,No,
EMP1886,Janani Ramakrishnan,Male,50,Master's,Chennai,Operations,Lead Operations Specialist,Lead,Part-time,2019-09-09,,5.32,972207,4.7,4.1,44,0,EMP1069,No,
EMP1887,Ladli Om,Female,27,Diploma,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2019-07-13,,5.47,1827000,3.2,4.2,4,0,EMP1043,No,
EMP1888,Ishaan Batra,Non-binary,35,Bachelor's,Bengaluru,Sales,Lead Sales Specialist,Lead,Full-time,2022-05-11,2024-03-25,2.64,980645,3.1,3.1,21,1,EMP1065,Yes,Work-life balance
EMP1889,Qushi Sem,Male,29,Bachelor's,Chennai,Sales,Director Sales Specialist,Director,Full-time,2021-09-21,,3.28,2632735,3.3,4.0,15,2,EMP1003,No,
EMP1890,Pahal Shenoy,Female,27,Master's,Chennai,Operations,Senior Operations Specialist,Senior,Contract,2023-11-10,,1.14,1035395,2.1,2.6,26,0,EMP1092,No,
EMP1891,Odika Parekh,Male,36,Master's,Chennai,Operations,Manager Operations Specialist,Manager,Full-time,2018-08-14,,6.39,895681,2.4,3.7,34,1,EMP1060,No,
EMP1892,Mohammed Khosla,Female,29,Master's,Bengaluru,Sales,Mid Sales Specialist,Mid,Full-time,2016-03-31,,8.76,1156554,4.8,5.0,8,1,EMP1053,No,
EMP1893,Yochana Chacko,Male,44,Master's,Chennai,Engineering,Lead Engineering Specialist,Lead,Part-time,2020-04-09,,4.73,2067722,3.9,4.1,72,1,EMP1057,No,
EMP1894,Dhriti Gola,Female,46,Bachelor's,Hyderabad,HR,Mid HR Specialist,Mid,Full-time,2023-02-21,,1.86,413484,2.0,3.1,69,1,EMP1057,No,
EMP1895,Jagdish Khare,Female,46,Master's,Chennai,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-05-23,,8.61,852364,2.8,3.0,56,1,EMP1019,No,
EMP1896,Eta Deshpande,Female,46,Bachelor's,Delhi,Sales,Manager Sales Specialist,Manager,Full-time,2023-12-03,2024-04-08,1.08,1621078,3.3,1.0,60,0,EMP1058,Yes,Limited growth
EMP1897,Ekani Pal,Male,31,Bachelor's,Delhi,Sales,Senior Sales Specialist,Senior,Full-time,2021-05-16,,3.63,978407,4.0,2.6,41,0,EMP1092,No,
EMP1898,Sara Khalsa,Male,45,PhD,Mumbai,Engineering,Junior Engineering Specialist,Junior,Full-time,2022-02-09,,2.89,932728,3.6,5.0,41,2,EMP1033,No,
EMP1899,Sachi Lanka,Female,45,PhD,Pune,Operations,Senior Operations Specialist,Senior,Full-time,2015-04-25,2015-09-11,9.69,795551,2.7,2.5,25,3,EMP1083,Yes,Better compensation
EMP1900,Hitesh Kota,Female,42,Bachelor's,Pune,Operations,Junior Operations Specialist,Junior,Full-time,2020-08-14,,4.38,499012,4.3,5.0,65,2,EMP1002,No,
EMP1901,Yashica Narula,Female,47,Bachelor's,Mumbai,Legal,Senior Legal Specialist,Senior,Full-time,2015-09-23,2017-08-27,9.28,1864787,2.4,2.4,62,1,EMP1082,Yes,Better compensation
EMP1902,Ekapad Narasimhan,Male,23,Bachelor's,Bengaluru,Engineering,Manager Engineering Specialist,Manager,Contract,2023-05-15,,1.63,3496349,3.3,5.0,68,0,EMP1071,No,
EMP1903,Samesh Nagar,Male,40,Master's,Mumbai,Legal,Manager Legal Specialist,Manager,Full-time,2023-04-25,,1.69,3728442,2.2,3.8,27,1,EMP1084,No,
EMP1904,Noah Munshi,Male,30,Bachelor's,Mumbai,Operations,Lead Operations Specialist,Lead,Part-time,2017-07-24,,7.44,1204277,3.8,4.6,12,2,EMP1017,No,
EMP1905,Charles Soman,Female,36,Bachelor's,Kolkata,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-09-07,,9.32,1073771,3.5,3.9,13,0,EMP1015,No,
EMP1906,Vedant Mody,Female,31,Master's,Pune,Operations,Mid Operations Specialist,Mid,Full-time,2020-05-03,,4.67,540010,3.1,3.8,18,1,EMP1057,No,
EMP1907,Tara Buch,Male,30,Master's,Mumbai,Operations,Lead Operations Specialist,Lead,Full-time,2017-03-08,,7.82,1414389,3.1,4.2,65,0,EMP1083,No,
EMP1908,Tanish Mitter,Male,42,Bachelor's,Kolkata,Finance,Mid Finance Specialist,Mid,Contract,2020-12-19,,4.04,833758,3.1,3.9,66,0,EMP1066,No,
EMP1909,Keya Manne,Male,51,PhD,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2016-10-30,,8.18,981558,3.4,4.6,72,1,EMP1025,No,
EMP1910,Sanaya Deo,Male,38,Master's,Chennai,Operations,Lead Operations Specialist,Lead,Full-time,2023-07-22,,1.45,880987,3.4,2.0,30,1,EMP1020,No,
EMP1911,Janya Bhalla,Female,27,Bachelor's,Pune,Sales,Mid Sales Specialist,Mid,Contract,2017-02-25,,7.85,914960,4.4,2.8,80,1,EMP1100,No,
